Order_ID,Order_Date,Region,Ship_Mode,Total_Sales,Total_Profit,Total_Shipping_Cost,Total_Quantity,Shipping_Ratio,Profit_Margin,Shipping_per_Unit,Year_Month,High_Shipping,Total_Discount,Discount_Ratio,Discount_Bucket,Adjusted_Profit
AO-2013-2380,2013-03-28,Africa,Standard Class,94,31.8,10.96,4,0.11659574468085107,0.3382978723404255,2.74,2013-03,1,0.0,0.0,No Discount,31.8
AO-2013-3830,2013-10-30,Africa,Standard Class,16,2.28,1.63,2,0.101875,0.1425,0.815,2013-10,1,0.0,0.0,No Discount,2.28
AO-2013-4310,2013-10-30,Africa,Second Class,112,26.82,12.44,7,0.11107142857142857,0.2394642857142857,1.7771428571428571,2013-10,1,0.0,0.0,No Discount,26.82
AO-2013-6050,2013-12-10,Africa,Standard Class,113,35.43,9.25,5,0.08185840707964602,0.3135398230088495,1.85,2013-12,0,0.0,0.0,No Discount,35.43
AO-2013-6140,2013-12-27,Africa,Second Class,65,11.7,8.57,6,0.13184615384615386,0.18,1.4283333333333335,2013-12,1,0.0,0.0,No Discount,11.7
AO-2013-6910,2013-12-31,Africa,First Class,848,322.32,91.0,4,0.10731132075471699,0.3800943396226415,22.75,2013-12,1,0.0,0.0,No Discount,322.32
AO-2013-7170,2013-08-12,Africa,Standard Class,209,72.17999999999999,13.31,9,0.06368421052631579,0.3453588516746411,1.478888888888889,2013-08,0,0.0,0.0,No Discount,72.17999999999999
AO-2013-7370,2013-11-13,Africa,Standard Class,9,3.33,0.95,1,0.10555555555555556,0.37,0.95,2013-11,1,0.0,0.0,No Discount,3.33
AO-2013-9250,2013-12-06,Africa,Standard Class,2948,812.0400000000001,156.32,20,0.05302578018995929,0.2754545454545455,7.816,2013-12,0,0.0,0.0,No Discount,812.0400000000001
AO-2014-1550,2014-04-11,Africa,Second Class,48,15.84,7.85,1,0.16354166666666667,0.33,7.85,2014-04,1,0.0,0.0,No Discount,15.84
AO-2014-190,2014-12-05,Africa,Standard Class,196,55.5,15.4,2,0.07857142857142857,0.28316326530612246,7.7,2014-12,0,0.0,0.0,No Discount,55.5
AO-2014-2110,2014-10-17,Africa,Second Class,144,45.0,22.7,10,0.15763888888888888,0.3125,2.27,2014-10,1,0.0,0.0,No Discount,45.0
AO-2014-2160,2014-05-20,Africa,Standard Class,587,117.53999999999999,24.52,6,0.041771720613287905,0.20023850085178874,4.086666666666667,2014-05,0,0.0,0.0,No Discount,117.53999999999999
AO-2014-2270,2014-05-28,Africa,Standard Class,1877,525.6,95.8,4,0.05103889184869472,0.2800213106020245,23.95,2014-05,0,0.0,0.0,No Discount,525.6
AO-2014-2460,2014-11-06,Africa,Standard Class,796,222.72,56.09,4,0.07046482412060302,0.27979899497487437,14.0225,2014-11,0,0.0,0.0,No Discount,222.72
AO-2014-2730,2014-09-25,Africa,Standard Class,52,14.79,2.29,2,0.04403846153846154,0.2844230769230769,1.145,2014-09,0,0.0,0.0,No Discount,14.79
AO-2014-4190,2014-11-22,Africa,Standard Class,29,9.0,2.52,4,0.08689655172413793,0.3103448275862069,0.63,2014-11,0,0.0,0.0,No Discount,9.0
AO-2014-420,2014-11-18,Africa,First Class,63,17.91,10.08,3,0.16,0.2842857142857143,3.36,2014-11,1,0.0,0.0,No Discount,17.91
AO-2014-4830,2014-08-31,Africa,Second Class,325,50.49,51.82,3,0.15944615384615385,0.15535384615384615,17.273333333333333,2014-08,1,0.0,0.0,No Discount,50.49
AO-2014-5290,2014-12-10,Africa,Standard Class,334,159.80999999999997,24.9,2,0.07455089820359281,0.4784730538922155,12.45,2014-12,0,0.0,0.0,No Discount,159.80999999999997
AO-2014-5450,2014-02-19,Africa,Standard Class,587,99.78,17.41,5,0.029659284497444635,0.16998296422487225,3.482,2014-02,0,0.0,0.0,No Discount,99.78
AO-2014-5560,2014-04-12,Africa,Standard Class,57,19.53,6.949999999999999,5,0.1219298245614035,0.34263157894736845,1.39,2014-04,1,0.0,0.0,No Discount,19.53
AO-2014-620,2014-08-25,Africa,Standard Class,61,23.52,6.42,3,0.10524590163934426,0.38557377049180325,2.14,2014-08,1,0.0,0.0,No Discount,23.52
AO-2014-650,2014-09-11,Africa,Same Day,30,0.6,3.63,2,0.121,0.02,1.815,2014-09,1,0.0,0.0,No Discount,0.6
AO-2014-6780,2014-01-13,Africa,Standard Class,103,46.68,7.57,3,0.07349514563106796,0.4532038834951456,2.5233333333333334,2014-01,0,0.0,0.0,No Discount,46.68
AO-2014-6900,2014-08-15,Africa,Standard Class,39,2.28,3.11,2,0.07974358974358974,0.058461538461538454,1.555,2014-08,0,0.0,0.0,No Discount,2.28
AO-2014-7730,2014-12-31,Africa,Standard Class,127,20.16,11.5,6,0.09055118110236221,0.15874015748031498,1.9166666666666667,2014-12,0,0.0,0.0,No Discount,20.16
AO-2014-7960,2014-08-07,Africa,Second Class,937,350.31,73.95,6,0.07892209178228389,0.37386339381003203,12.325000000000001,2014-08,0,0.0,0.0,No Discount,350.31
AO-2014-8210,2014-11-04,Africa,Standard Class,194,11.52,25.43,4,0.13108247422680414,0.05938144329896907,6.3575,2014-11,1,0.0,0.0,No Discount,11.52
AO-2014-8250,2014-09-18,Africa,Standard Class,617,85.98,71.88,9,0.11649918962722852,0.1393517017828201,7.986666666666666,2014-09,1,0.0,0.0,No Discount,85.98
AO-2014-9370,2014-05-27,Africa,Second Class,841,409.95000000000005,88.49,3,0.10521997621878715,0.4874554102259216,29.496666666666666,2014-05,1,0.0,0.0,No Discount,409.95000000000005
AU-2011-0,2011-09-02,EMEA,Same Day,923,341.49,282.09,1,0.305622968580715,0.3699783315276273,282.09,2011-09,1,0.0,0.0,No Discount,341.49
AU-2011-3990,2011-03-28,EMEA,Standard Class,542,17.28,54.699999999999996,7,0.10092250922509224,0.03188191881918819,7.814285714285714,2011-03,1,0.0,0.0,No Discount,17.28
AU-2011-4210,2011-05-05,EMEA,Second Class,103,26.55,8.870000000000001,2,0.08611650485436895,0.25776699029126215,4.4350000000000005,2011-05,0,0.0,0.0,No Discount,26.55
AU-2011-5790,2011-04-20,EMEA,Second Class,110,12.09,9.25,1,0.08409090909090909,0.10990909090909091,9.25,2011-04,0,0.0,0.0,No Discount,12.09
AU-2011-790,2011-08-18,EMEA,Standard Class,8,1.23,0.69,1,0.08625,0.15375,0.69,2011-08,0,0.0,0.0,No Discount,1.23
AU-2011-9050,2011-07-29,EMEA,Standard Class,60,16.29,5.84,2,0.09733333333333333,0.27149999999999996,2.92,2011-07,1,0.0,0.0,No Discount,16.29
AU-2012-1790,2012-06-11,EMEA,Standard Class,137,0.0,8.18,1,0.05970802919708029,0.0,8.18,2012-06,0,0.0,0.0,No Discount,0.0
AU-2012-4970,2012-12-22,EMEA,Standard Class,524,104.88,42.25,1,0.08062977099236641,0.20015267175572518,42.25,2012-12,0,0.0,0.0,No Discount,104.88
AU-2012-5610,2012-12-21,EMEA,First Class,140,6.18,9.01,4,0.06435714285714285,0.04414285714285714,2.2525,2012-12,0,0.0,0.0,No Discount,6.18
AU-2012-6590,2012-04-12,EMEA,Second Class,1226,343.74,129.2,8,0.10538336052202282,0.2803752039151713,16.15,2012-04,1,0.0,0.0,No Discount,343.74
AU-2012-7410,2012-07-16,EMEA,Standard Class,266,47.94,20.86,2,0.07842105263157895,0.18022556390977443,10.43,2012-07,0,0.0,0.0,No Discount,47.94
AU-2012-940,2012-06-12,EMEA,Standard Class,855,213.84,53.35,8,0.06239766081871345,0.2501052631578947,6.66875,2012-06,0,0.0,0.0,No Discount,213.84
AU-2012-9900,2012-10-29,EMEA,First Class,281,54.57,42.57,3,0.15149466192170818,0.19419928825622776,14.19,2012-10,1,0.0,0.0,No Discount,54.57
AU-2013-2590,2013-09-26,EMEA,Same Day,254,82.05,38.05,7,0.1498031496062992,0.32303149606299214,5.435714285714285,2013-09,1,0.0,0.0,No Discount,82.05
AU-2013-3370,2013-03-28,EMEA,Standard Class,115,7.98,5.23,2,0.04547826086956522,0.06939130434782609,2.615,2013-03,0,0.0,0.0,No Discount,7.98
AU-2013-3750,2013-07-05,EMEA,Standard Class,8,0.06,0.7,1,0.0875,0.0075,0.7,2013-07,0,0.0,0.0,No Discount,0.06
AU-2013-6380,2013-03-14,EMEA,Standard Class,56,11.34,2.98,3,0.053214285714285714,0.20249999999999999,0.9933333333333333,2013-03,0,0.0,0.0,No Discount,11.34
AU-2013-6980,2013-03-26,EMEA,Second Class,459,167.88,57.5,10,0.12527233115468409,0.3657516339869281,5.75,2013-03,1,0.0,0.0,No Discount,167.88
AU-2013-8150,2013-08-20,EMEA,First Class,98,28.32,8.42,2,0.08591836734693878,0.2889795918367347,4.21,2013-08,0,0.0,0.0,No Discount,28.32
AU-2013-9620,2013-04-15,EMEA,Standard Class,174,71.46,31.58,1,0.18149425287356322,0.41068965517241374,31.58,2013-04,1,0.0,0.0,No Discount,71.46
AU-2013-9920,2013-10-22,EMEA,Standard Class,74,20.7,5.65,6,0.07635135135135136,0.2797297297297297,0.9416666666666668,2013-10,0,0.0,0.0,No Discount,20.7
AU-2014-1430,2014-06-26,EMEA,Second Class,589,168.87,37.730000000000004,18,0.06405772495755518,0.2867062818336163,2.0961111111111115,2014-06,0,0.0,0.0,No Discount,168.87
AU-2014-1530,2014-09-03,EMEA,Standard Class,706,253.26,45.93,6,0.06505665722379603,0.3587252124645892,7.655,2014-09,0,0.0,0.0,No Discount,253.26
AU-2014-1900,2014-07-02,EMEA,Second Class,97,11.58,9.33,2,0.09618556701030928,0.11938144329896908,4.665,2014-07,1,0.0,0.0,No Discount,11.58
AU-2014-3670,2014-12-17,EMEA,Standard Class,720,64.68,15.41,14,0.021402777777777778,0.08983333333333335,1.1007142857142858,2014-12,0,0.0,0.0,No Discount,64.68
AU-2014-6170,2014-02-17,EMEA,Second Class,249,107.1,39.0,2,0.1566265060240964,0.4301204819277108,19.5,2014-02,1,0.0,0.0,No Discount,107.1
AU-2014-6560,2014-08-27,EMEA,Standard Class,608,32.01,68.68,6,0.11296052631578948,0.05264802631578947,11.446666666666667,2014-08,1,0.0,0.0,No Discount,32.01
AU-2014-6650,2014-11-26,EMEA,Standard Class,332,90.75,14.08,2,0.042409638554216866,0.2733433734939759,7.04,2014-11,0,0.0,0.0,No Discount,90.75
AU-2014-7090,2014-03-20,EMEA,Standard Class,170,64.65,9.48,1,0.055764705882352945,0.38029411764705884,9.48,2014-03,0,0.0,0.0,No Discount,64.65
AU-2014-800,2014-07-14,EMEA,First Class,116,34.980000000000004,18.96,8,0.16344827586206898,0.3015517241379311,2.37,2014-07,1,0.0,0.0,No Discount,34.980000000000004
AU-2014-8900,2014-03-26,EMEA,Second Class,26,7.08,3.9,2,0.15,0.2723076923076923,1.95,2014-03,1,0.0,0.0,No Discount,7.08
AU-2014-8970,2014-09-08,EMEA,Standard Class,684,276.93,76.55000000000001,5,0.11191520467836259,0.4048684210526316,15.310000000000002,2014-09,1,0.0,0.0,No Discount,276.93
AU-2014-9620,2014-08-26,EMEA,Standard Class,637,206.04,56.150000000000006,10,0.0881475667189953,0.32345368916797484,5.615,2014-08,0,0.0,0.0,No Discount,206.04
AU-2014-970,2014-08-04,EMEA,Standard Class,28,5.64,1.28,2,0.045714285714285714,0.20142857142857143,0.64,2014-08,0,0.0,0.0,No Discount,5.64
BA-2013-8930,2013-09-20,EMEA,Second Class,669,12.84,72.75999999999999,6,0.10875934230194319,0.019192825112107622,12.126666666666665,2013-09,1,0.0,0.0,No Discount,12.84
BK-2011-6660,2011-12-02,EMEA,Standard Class,349,108.24,48.87,8,0.14002865329512892,0.31014326647564466,6.10875,2011-12,1,0.0,0.0,No Discount,108.24
BK-2012-7820,2012-03-21,EMEA,Standard Class,49,16.14,4.8,1,0.09795918367346938,0.3293877551020408,4.8,2012-03,1,0.0,0.0,No Discount,16.14
BK-2012-9590,2012-08-06,EMEA,Second Class,942,316.92,119.34,9,0.12668789808917197,0.33643312101910827,13.26,2012-08,1,0.0,0.0,No Discount,316.92
BK-2013-5970,2013-06-21,EMEA,Standard Class,331,72.17999999999999,29.14,6,0.08803625377643505,0.21806646525679757,4.8566666666666665,2013-06,0,0.0,0.0,No Discount,72.17999999999999
BK-2014-2410,2014-02-12,EMEA,Same Day,356,49.89,36.8,4,0.10337078651685393,0.14014044943820225,9.2,2014-02,1,0.0,0.0,No Discount,49.89
BK-2014-2770,2014-12-05,EMEA,Standard Class,93,19.44,6.21,4,0.0667741935483871,0.20903225806451614,1.5525,2014-12,0,0.0,0.0,No Discount,19.44
BK-2014-5210,2014-08-20,EMEA,Standard Class,234,30.24,25.25,8,0.10790598290598291,0.12923076923076923,3.15625,2014-08,1,0.0,0.0,No Discount,30.24
BK-2014-7550,2014-02-11,EMEA,Standard Class,246,47.13,24.14,10,0.09813008130081301,0.19158536585365854,2.414,2014-02,1,0.0,0.0,No Discount,47.13
BN-2011-1530,2011-01-29,Africa,Standard Class,44,16.23,3.35,1,0.07613636363636364,0.3688636363636364,3.35,2011-01,0,0.0,0.0,No Discount,16.23
BN-2011-2460,2011-09-21,Africa,Standard Class,1435,297.71999999999997,219.81,11,0.15317770034843206,0.2074703832752613,19.982727272727274,2011-09,1,0.0,0.0,No Discount,297.71999999999997
BN-2011-2620,2011-04-28,Africa,Standard Class,12,2.76,0.71,1,0.059166666666666666,0.22999999999999998,0.71,2011-04,0,0.0,0.0,No Discount,2.76
BN-2011-4470,2011-11-04,Africa,Standard Class,546,247.44,32.12,4,0.058827838827838826,0.4531868131868132,8.03,2011-11,0,0.0,0.0,No Discount,247.44
BN-2011-6760,2011-09-21,Africa,First Class,621,43.44,95.1,2,0.15314009661835748,0.06995169082125603,47.55,2011-09,1,0.0,0.0,No Discount,43.44
BN-2012-3640,2012-11-19,Africa,Standard Class,76,5.16,7.14,7,0.09394736842105263,0.06789473684210527,1.02,2012-11,1,0.0,0.0,No Discount,5.16
BN-2012-5720,2012-09-07,Africa,First Class,20,6.66,4.28,1,0.21400000000000002,0.333,4.28,2012-09,1,0.0,0.0,No Discount,6.66
BN-2012-6200,2012-06-29,Africa,Standard Class,17,4.26,0.92,1,0.054117647058823534,0.2505882352941176,0.92,2012-06,0,0.0,0.0,No Discount,4.26
BN-2012-8190,2012-04-16,Africa,Standard Class,27,8.34,0.42,2,0.015555555555555555,0.3088888888888889,0.21,2012-04,0,0.0,0.0,No Discount,8.34
BN-2013-2680,2013-12-30,Africa,Standard Class,364,24.779999999999998,23.69,4,0.06508241758241759,0.06807692307692308,5.9225,2013-12,0,0.0,0.0,No Discount,24.779999999999998
BN-2013-570,2013-08-02,Africa,Second Class,54,0.0,3.61,1,0.06685185185185184,0.0,3.61,2013-08,0,0.0,0.0,No Discount,0.0
BN-2013-6580,2013-11-28,Africa,First Class,876,152.04,112.26,6,0.12815068493150686,0.17356164383561642,18.71,2013-11,1,0.0,0.0,No Discount,152.04
BN-2013-9270,2013-09-22,Africa,Standard Class,30,2.73,0.38,1,0.012666666666666666,0.091,0.38,2013-09,0,0.0,0.0,No Discount,2.73
BN-2013-9770,2013-08-26,Africa,Second Class,71,21.36,8.98,4,0.12647887323943663,0.3008450704225352,2.245,2013-08,1,0.0,0.0,No Discount,21.36
BN-2014-1970,2014-02-28,Africa,Standard Class,18,5.43,1.32,1,0.07333333333333333,0.30166666666666664,1.32,2014-02,0,0.0,0.0,No Discount,5.43
BN-2014-2740,2014-12-10,Africa,Standard Class,27,1.05,2.95,1,0.10925925925925926,0.03888888888888889,2.95,2014-12,1,0.0,0.0,No Discount,1.05
BN-2014-4710,2014-06-03,Africa,Second Class,257,31.08,13.16,5,0.05120622568093385,0.12093385214007782,2.632,2014-06,0,0.0,0.0,No Discount,31.08
BN-2014-4860,2014-09-04,Africa,Standard Class,49,22.86,1.19,1,0.024285714285714285,0.46653061224489795,1.19,2014-09,0,0.0,0.0,No Discount,22.86
BN-2014-4920,2014-09-19,Africa,Standard Class,6,1.86,0.44,1,0.07333333333333333,0.31,0.44,2014-09,0,0.0,0.0,No Discount,1.86
BN-2014-5090,2014-06-13,Africa,Second Class,119,49.8,9.22,4,0.07747899159663867,0.41848739495798315,2.305,2014-06,0,0.0,0.0,No Discount,49.8
BN-2014-8500,2014-02-10,Africa,Standard Class,320,143.97,23.52,1,0.0735,0.44990625,23.52,2014-02,0,0.0,0.0,No Discount,143.97
BN-2014-9200,2014-11-27,Africa,Standard Class,1187,252.35999999999999,83.71000000000001,5,0.07052232518955351,0.21260320134793595,16.742,2014-11,0,0.0,0.0,No Discount,252.35999999999999
BN-2014-9930,2014-03-09,Africa,Same Day,39,7.86,5.04,1,0.12923076923076923,0.20153846153846156,5.04,2014-03,1,0.0,0.0,No Discount,7.86
BO-2011-470,2011-08-12,EMEA,Second Class,56,16.439999999999998,17.490000000000002,3,0.3123214285714286,0.29357142857142854,5.830000000000001,2011-08,1,0.0,0.0,No Discount,16.439999999999998
BO-2011-6900,2011-08-29,EMEA,Standard Class,32,11.82,2.35,1,0.0734375,0.369375,2.35,2011-08,0,0.0,0.0,No Discount,11.82
BO-2011-7760,2011-11-21,EMEA,Second Class,125,39.78,7.420000000000001,4,0.05936000000000001,0.31824,1.8550000000000002,2011-11,0,0.0,0.0,No Discount,39.78
BO-2011-9310,2011-08-27,EMEA,Standard Class,106,11.82,3.92,3,0.0369811320754717,0.11150943396226415,1.3066666666666666,2011-08,0,0.0,0.0,No Discount,11.82
BO-2012-2360,2012-08-16,EMEA,Standard Class,234,81.87,24.03,2,0.1026923076923077,0.3498717948717949,12.015,2012-08,1,0.0,0.0,No Discount,81.87
BO-2012-4390,2012-09-11,EMEA,Standard Class,268,79.44,25.58,3,0.09544776119402984,0.29641791044776117,8.526666666666666,2012-09,1,0.0,0.0,No Discount,79.44
BO-2012-5160,2012-09-06,EMEA,First Class,1799,762.09,83.13,13,0.046209005002779316,0.4236186770428016,6.394615384615384,2012-09,0,0.0,0.0,No Discount,762.09
BO-2012-5210,2012-12-14,EMEA,Standard Class,10,4.38,0.66,2,0.066,0.438,0.33,2012-12,0,0.0,0.0,No Discount,4.38
BO-2012-5950,2012-07-23,EMEA,Standard Class,411,202.26,49.78,2,0.12111922141119222,0.49211678832116784,24.89,2012-07,1,0.0,0.0,No Discount,202.26
BO-2012-6660,2012-03-28,EMEA,Standard Class,194,71.88,30.46,2,0.15701030927835052,0.37051546391752577,15.23,2012-03,1,0.0,0.0,No Discount,71.88
BO-2012-7210,2012-06-08,EMEA,Standard Class,238,93.36,14.25,5,0.059873949579831935,0.3922689075630252,2.85,2012-06,0,0.0,0.0,No Discount,93.36
BO-2012-7240,2012-02-01,EMEA,Standard Class,33,1.98,2.46,2,0.07454545454545454,0.06,1.23,2012-02,0,0.0,0.0,No Discount,1.98
BO-2012-7320,2012-08-22,EMEA,Standard Class,50,0.99,3.44,1,0.0688,0.019799999999999998,3.44,2012-08,0,0.0,0.0,No Discount,0.99
BO-2012-8820,2012-06-12,EMEA,Same Day,67,24.24,13.02,4,0.19432835820895522,0.3617910447761194,3.255,2012-06,1,0.0,0.0,No Discount,24.24
BO-2013-1280,2013-08-08,EMEA,Standard Class,337,93.78,43.459999999999994,13,0.1289614243323442,0.27827893175074186,3.3430769230769224,2013-08,1,0.0,0.0,No Discount,93.78
BO-2013-1400,2013-12-11,EMEA,Standard Class,23,5.94,3.62,2,0.15739130434782608,0.25826086956521743,1.81,2013-12,1,0.0,0.0,No Discount,5.94
BO-2013-2880,2013-11-08,EMEA,Standard Class,146,54.99,10.479999999999999,3,0.07178082191780821,0.3766438356164384,3.4933333333333327,2013-11,0,0.0,0.0,No Discount,54.99
BO-2013-3500,2013-06-25,EMEA,Second Class,119,35.76,11.71,4,0.09840336134453782,0.30050420168067227,2.9275,2013-06,1,0.0,0.0,No Discount,35.76
BO-2013-3590,2013-07-17,EMEA,Second Class,123,3.69,46.39,1,0.37715447154471543,0.03,46.39,2013-07,1,0.0,0.0,No Discount,3.69
BO-2013-3910,2013-07-09,EMEA,Second Class,8,0.66,0.52,1,0.065,0.0825,0.52,2013-07,0,0.0,0.0,No Discount,0.66
BO-2013-8060,2013-11-06,EMEA,Second Class,97,17.28,20.299999999999997,4,0.2092783505154639,0.17814432989690723,5.074999999999999,2013-11,1,0.0,0.0,No Discount,17.28
BO-2013-9400,2013-11-15,EMEA,Same Day,53,4.74,9.36,2,0.17660377358490564,0.08943396226415094,4.68,2013-11,1,0.0,0.0,No Discount,4.74
BO-2014-1160,2014-09-19,EMEA,Second Class,115,27.6,15.24,3,0.13252173913043477,0.24000000000000002,5.08,2014-09,1,0.0,0.0,No Discount,27.6
BO-2014-1510,2014-06-03,EMEA,Standard Class,646,189.69,46.74000000000001,19,0.0723529411764706,0.29363777089783283,2.4600000000000004,2014-06,0,0.0,0.0,No Discount,189.69
BO-2014-170,2014-06-25,EMEA,Standard Class,141,43.68,11.12,7,0.07886524822695035,0.3097872340425532,1.5885714285714285,2014-06,0,0.0,0.0,No Discount,43.68
BO-2014-1930,2014-09-08,EMEA,Standard Class,335,11.7,50.65,6,0.15119402985074626,0.03492537313432836,8.441666666666666,2014-09,1,0.0,0.0,No Discount,11.7
BO-2014-2490,2014-08-06,EMEA,Standard Class,82,30.599999999999998,5.199999999999999,3,0.06341463414634145,0.37317073170731707,1.7333333333333332,2014-08,0,0.0,0.0,No Discount,30.599999999999998
BO-2014-2640,2014-08-08,EMEA,First Class,10,4.53,3.16,1,0.316,0.453,3.16,2014-08,1,0.0,0.0,No Discount,4.53
BO-2014-2670,2014-09-29,EMEA,Standard Class,438,144.23999999999998,23.7,9,0.05410958904109589,0.3293150684931506,2.6333333333333333,2014-09,0,0.0,0.0,No Discount,144.23999999999998
BO-2014-4120,2014-12-25,EMEA,Second Class,11,3.96,1.81,1,0.16454545454545455,0.36,1.81,2014-12,1,0.0,0.0,No Discount,3.96
BO-2014-5570,2014-02-07,EMEA,Standard Class,799,351.36,66.34,12,0.0830287859824781,0.4397496871088861,5.528333333333333,2014-02,0,0.0,0.0,No Discount,351.36
BO-2014-5730,2014-06-26,EMEA,Second Class,51,16.23,5.28,1,0.10352941176470588,0.31823529411764706,5.28,2014-06,1,0.0,0.0,No Discount,16.23
BO-2014-620,2014-01-10,EMEA,Standard Class,793,352.77,42.650000000000006,8,0.05378310214375789,0.44485498108448923,5.331250000000001,2014-01,0,0.0,0.0,No Discount,352.77
BO-2014-6700,2014-06-06,EMEA,Standard Class,9,0.0,0.48,2,0.05333333333333333,0.0,0.24,2014-06,0,0.0,0.0,No Discount,0.0
BO-2014-8490,2014-12-11,EMEA,Same Day,255,54.18,43.940000000000005,2,0.1723137254901961,0.2124705882352941,21.970000000000002,2014-12,1,0.0,0.0,No Discount,54.18
BO-2014-8690,2014-03-28,EMEA,Second Class,172,23.880000000000003,8.86,9,0.05151162790697674,0.1388372093023256,0.9844444444444443,2014-03,0,0.0,0.0,No Discount,23.880000000000003
BO-2014-8960,2014-02-11,EMEA,Second Class,2758,744.48,446.33,6,0.16183103698332124,0.269934735315446,74.38833333333334,2014-02,1,0.0,0.0,No Discount,744.48
BO-2014-9040,2014-03-02,EMEA,Second Class,19,9.21,2.34,1,0.12315789473684209,0.4847368421052632,2.34,2014-03,1,0.0,0.0,No Discount,9.21
BO-2014-9070,2014-07-08,EMEA,Standard Class,39,18.18,2.32,2,0.059487179487179485,0.46615384615384614,1.16,2014-07,0,0.0,0.0,No Discount,18.18
BO-2014-9240,2014-06-05,EMEA,Second Class,757,332.88,91.85,2,0.121334214002642,0.43973579920739764,45.925,2014-06,1,0.0,0.0,No Discount,332.88
BO-2014-9490,2014-06-17,EMEA,First Class,1410,549.66,144.21,5,0.10227659574468086,0.38982978723404255,28.842000000000002,2014-06,1,0.0,0.0,No Discount,549.66
BO-2014-9810,2014-07-15,EMEA,Standard Class,21,6.24,1.53,2,0.07285714285714286,0.29714285714285715,0.765,2014-07,0,0.0,0.0,No Discount,6.24
BU-2011-1220,2011-08-06,EMEA,Second Class,99,38.43,6.01,7,0.0607070707070707,0.3881818181818182,0.8585714285714285,2011-08,0,0.0,0.0,No Discount,38.43
BU-2011-2880,2011-12-23,EMEA,Standard Class,639,229.98,30.66,1,0.047981220657276995,0.35990610328638495,30.66,2011-12,0,0.0,0.0,No Discount,229.98
BU-2011-5160,2011-07-25,EMEA,Standard Class,298,52.83,31.6,4,0.10604026845637585,0.17728187919463087,7.9,2011-07,1,0.0,0.0,No Discount,52.83
BU-2011-5830,2011-05-10,EMEA,Standard Class,396,174.96,24.99,14,0.0631060606060606,0.44181818181818183,1.785,2011-05,0,0.0,0.0,No Discount,174.96
